time,height,required_height
2.299999999999995,3.0458841646184105,3
2.3099999999999947,3.041958957641178,3
2.3199999999999945,3.038096842701414,3
2.3299999999999943,3.0342968278205036,3
2.339999999999994,3.030557935708112,3
2.349999999999994,3.0268792035858447,3
2.3599999999999937,3.0232596830109113,3
2.3699999999999934,3.019698439699921,3
2.3799999999999932,3.016194553352949,3
2.389999999999993,3.012747117477995,3
2.399999999999993,3.0093552392159437,3
2.4099999999999926,3.0060180391661366,3
2.4199999999999924,3.002734651212652,3
2.429999999999992,2.999504222351382,3
2.439999999999992,2.9963259125179964,3
2.4499999999999917,2.9931988944168633,3
2.4599999999999915,2.990122353351006,3
2.4699999999999913,2.987095487053159,3
2.479999999999991,2.984117505517981,3
2.489999999999991,2.9811876308354885,3
2.4999999999999907,2.9783050970257547,3
2.5099999999999905,2.9754691498749244,3
2.5199999999999902,2.9726790467725848,3
2.52999999999999,2.9699340565505348,3
2.53999999999999,2.9672334593229848,3
2.5499999999999896,2.96457654632822,3
2.5599999999999894,2.9619626197717577,3
2.569999999999989,2.9593909926710187,3
2.579999999999989,2.9568609887015427,3
2.5899999999999888,2.954371942044762,3
2.5999999999999885,2.9519231972373525,3
2.6099999999999883,2.9495141090221804,3
2.619999999999988,2.94714404220085,3
2.629999999999988,2.9448123714878727,3
2.6399999999999877,2.942518481366457,3
2.6499999999999875,2.9402617659459347,3
2.6599999999999873,2.938041628820821,3
2.669999999999987,2.935857482931517,3
2.679999999999987,2.933708750426658,3
2.6899999999999866,2.931594862527101,3
2.6999999999999864,2.9295152593915597,3
2.709999999999986,2.9274693899838793,3
2.719999999999986,2.9254567119419503,3
2.7299999999999858,2.9234766914482577,3
2.7399999999999856,2.921528803102058,3
2.7499999999999853,2.919612529793183,3
2.759999999999985,2.917727362577458,3
2.769999999999985,2.91587280055373,3
2.7799999999999847,2.9140483507424992,3
2.7899999999999845,2.912253527966138,3
2.7999999999999843,2.9104878547306985,3
2.809999999999984,2.908750861109286,3
2.819999999999984,2.9070420846269993,3
2.8299999999999836,2.9053610701474173,3
2.8399999999999834,2.9037073697606273,3
2.849999999999983,2.9020805426727767,3
2.859999999999983,2.900480155097141,3
2.869999999999983,2.898905780146691,3
2.8799999999999826,2.8973569977281493,3
2.8899999999999824,2.89583339443752,3
2.899999999999982,2.89433456345708,3
2.909999999999982,2.892860104453815,3
2.9199999999999817,2.8914096234792925,3
2.9299999999999815,2.889982732870947,3
2.9399999999999813,2.8885790511547733,3
2.949999999999981,2.8871982029494085,3
2.959999999999981,2.8858398188715864,3
2.9699999999999807,2.8845035354429522,3
2.9799999999999804,2.883188994998223,3
2.9899999999999802,2.881895845594676,3
2.99999999999998,2.8806237409229536,3
3.00999999999998,2.879372340219165,3
3.0199999999999796,2.8781413081782747,3
3.0299999999999794,2.87693031486876,3
3.039999999999979,2.8757390356485204,3
3.049999999999979,2.874567151082028,3
3.0599999999999787,2.873414346858704,3
3.0699999999999785,2.8722803137124973,3
3.0799999999999783,2.871164747342666,3
3.089999999999978,2.87006734833573,3
3.099999999999978,2.8689878220885943,3
3.1099999999999777,2.867925878732815,3
3.1199999999999775,2.8668812330600053,3
3.1299999999999772,2.8658536044483593,3
3.139999999999977,2.8648427167902812,3
3.149999999999977,2.863848298421104,3
3.1599999999999766,2.8628700820488877,3
3.1699999999999764,2.861907804685276,3
3.179999999999976,2.8609612075774042,3
3.189999999999976,2.860030036140838,3
3.1999999999999758,2.859114039893534,3
3.2099999999999755,2.858212972390806,3
3.2199999999999753,2.8573265911612817,3
3.229999999999975,2.856454657643841,3
3.239999999999975,2.855596937125516,3
3.2499999999999747,2.854753198680346,3
3.2599999999999745,2.8539232151091674,3
3.2699999999999743,2.853106762880332,3
3.279999999999974,2.8523036220713367,3
3.289999999999974,2.85151357631135,3
3.2999999999999736,2.85073641272463,3
3.3099999999999734,2.8499719218748116,3
3.319999999999973,2.8492198977100593,3
3.329999999999973,2.8484801375090663,3
3.3399999999999728,2.8477524418278928,3
3.3499999999999726,2.847036614447627,3
3.3599999999999723,2.8463324623228625,3
3.369999999999972,2.8456397955309733,3
3.379999999999972,2.8449584272221817,3
3.3899999999999717,2.8442881735704018,3
3.3999999999999715,2.8436288537248506,3
3.4099999999999713,2.842980289762416,3
3.419999999999971,2.8423423066407674,3
3.429999999999971,2.8417147321522,3
3.4399999999999706,2.8410973968782023,3
3.4499999999999704,2.8404901341447366,3
3.45999999999997,2.839892779978217,3
3.46999999999997,2.839305173062183,3
3.47999999999997,2.838727154694651,3
3.4899999999999696,2.838158568746135,3
3.4999999999999694,2.8375992616183323,3
3.509999999999969,2.8370490822034555,3
3.519999999999969,2.8365078818442067,3
3.5299999999999687,2.8359755142943825,3
3.5399999999999685,2.835451835680101,3
3.5499999999999683,2.8349367044616414,3
3.559999999999968,2.834429981395885,3
3.569999999999968,2.8339315294993517,3
3.5799999999999677,2.833441214011819,3
3.5899999999999674,2.83295890236052,3
3.5999999999999672,2.832484464124906,3
3.609999999999967,2.832017771001969,3
3.619999999999967,2.831558696772112,3
3.6299999999999666,2.8311071172655633,3
3.6399999999999664,2.830662910329324,3
3.649999999999966,2.830225955794638,3
3.659999999999966,2.8297961354449814,3
3.6699999999999657,2.829373332984559,3
3.6799999999999655,2.8289574340073043,3
3.6899999999999653,2.8285483259663713,3
3.699999999999965,2.828145898144112,3
3.709999999999965,2.827750041622534,3
3.7199999999999647,2.827360649254226,3
3.7299999999999645,2.826977615633751,3
3.7399999999999642,2.826600837069492,3
3.749999999999964,2.8262302115559494,3
3.759999999999964,2.8258656387464804,3
3.7699999999999636,2.8255070199264734,3
3.7799999999999634,2.8251542579869517,3
3.789999999999963,2.8248072573985987,3
3.799999999999963,2.8244659241861996,3
3.8099999999999627,2.82413016590349,3
3.8199999999999625,2.82379989160841,3
3.8299999999999623,2.8234750118387524,3
3.839999999999962,2.823155438588201,3
3.849999999999962,2.822841085282756,3
3.8599999999999617,2.8225318667575308,3
3.8699999999999615,2.8222276992339297,3
3.8799999999999613,2.821928500297183,3
3.889999999999961,2.8216341888742495,3
3.899999999999961,2.82134468521207,3
3.9099999999999606,2.8210599108561696,3
3.9199999999999604,2.8207797886296073,3
3.92999999999996,2.82050424261226,3
3.93999999999996,2.820233198120442,3
3.9499999999999598,2.8199665816868498,3
3.9599999999999596,2.8197043210408324,3
3.9699999999999593,2.819446345088977,3
3.979999999999959,2.8191925838960077,3
3.989999999999959,2.818942968665991,3
3.9999999999999587,2.8186974317238445,3
4.009999999999959,2.8184559064971446,3
4.019999999999959,2.8182183274982244,3
4.0299999999999585,2.8179846303065625,3
4.039999999999958,2.817578956698231,3
4.049999999999958,2.817001302134563,3
4.059999999999958,2.8162516638259283,3
4.069999999999958,2.815330040725845,3
4.079999999999957,2.814236433525003,3
4.089999999999957,2.8129708446452004,3
4.099999999999957,2.8115332782331843,3
4.109999999999957,2.809923740154411,3
4.119999999999957,2.8081422379867136,3
4.129999999999956,2.806188781013882,3
4.139999999999956,2.8040633802191586,3
